                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               
MGStart             -3.82938339915      51.5062062557       23.0000124344       8.93828951283       -7.00974090327      8.96855086056       5.72751055834       6.95272177518       9.24355579955       2.43053913035       2.11679164231       -7.3794276293       -14.4494733355      -21.85052276        -20.3170157881      -9.9933595226       
rwgt0               -2.40033016446      19.2961999354       34.0460521404       5.19125770114       -8.86739502276      -7.76792982174      -5.62420083026      1.31956134002       -8.46124624264      -2.7049413252       2.20100629137       6.40909107569       -14.7298789577      -24.5049593358      9.48699673608       9.69389374031       
rwgt1               -5.5624827606       -14.035627804       22.8752335583       1.87248377896       -7.43132364144      0.691498759471      -5.93474112111      -6.62619414699      4.96315266867       -0.950533644517     -0.248426342095     4.05244735374       -4.39659257533      -6.38794834449      -21.1491171753      1.54618252426       
rwgt2               2.50850174059       52.0943470801       -6.89322222938      -6.8474567694       -7.00306865723      -7.56358082839      4.5195083347        -4.94916252537      -0.992347646104     1.08937704465       2.82154257726       6.41179171793       2.07002719426       -2.97477998385      -17.3232616659      -8.57836306606      
rwgt3               4.82414476348       29.692502792        11.1973647806       -2.34355522712      -3.43852180941      4.71471136784       5.79435333643       9.37048332428       0.369967163136      1.23047585549       -0.494131917072     0.0277792347478     -7.09525707505      -22.6977006135      14.0825544647       1.84907539979       
rwgt4               -5.15364293729      -1.04972101836      39.1856528979       8.88568901709       1.08206839787       5.77281716248       1.28933481252       -8.15894755759      0.943689190485      -2.10418705526      -1.74928335958      1.77655708692       -0.391639076689     -16.281935906       10.0463605499       0.834324968452      
rwgt5               4.01596761954       56.5172107708       17.5108396477       5.23868001055       7.20690896598       -0.945427229702     0.501783853317      -7.01426804297      -3.49504520309      1.9454582107        0.886502250008      -6.09688843786      -10.68773902        -18.8007404439      -32.447292306       9.14289598784       
rwgt6               -3.83948957166      60.3634874251       20.0767931335       -0.00506022379989   -5.24794191744      -4.28080725514      -1.91340166445      -6.30789403281      7.67631859997       2.81564310601       1.86471016798       -4.14706117722      1.36830287125       11.7850397799       8.21533295751       3.35570823068       
rwgt7               -5.44924650816      40.5369261605       33.6175743089       5.37661838567       4.90264833564       2.21591957343       -0.489656683355     7.89917505376       5.22735483632       -2.09245287685      -1.78595493731      -5.77355761846      -10.6425290578      -18.9756971862      -22.4189583803      -11.2946026949      
rwgt8               5.05807841747       35.1107721862       0.312551213528      -6.641932236        -5.09903749851      0.13317995385       -4.09701967492      8.74441684404       9.84751819641       -0.133085476179     0.102857086133      -4.50055320828      -8.93687129305      -16.3244453553      -14.111589389       -1.18308143443      
rwgt9               -1.64979995167      29.814204353        28.8247028998       3.78287130354       -7.43075597029      2.05288240924       -4.61656138776      4.91169282257       -11.6073251127      1.4621548499        -2.30783248896      7.18734234793       5.04517021622       -18.4823047706      -29.5582317424      10.575785699        
rwgt10              -5.66210656944      -6.20240057464      17.5291467573       6.9128827037        5.27058160921       4.917541146         1.35844947558       -5.96912692394      4.94493038878       -0.602331730835     -1.30605706844      -5.06032903459      -6.35197733344      -2.69104542891      -5.18326520248      5.70684861101       
rwgt11              -0.839192348069     19.7216829463       19.5182825569       -3.9901409866       -2.92115798494      6.80456943924       -2.4295500765       -7.70851559506      -11.357960538       1.89763277724       -1.05481686152      5.19240844746       -9.68804877556      -21.6320554631      -20.0705611515      9.67201782387       
rwgt12              -2.62042592681      51.4041259159       36.3722123369       -1.6050927498       1.71294404288       4.77815098491       -5.02238602393      -5.18261513173      -4.78990422285      2.68710239913       0.302475616702      4.92326280818       -6.14907505606      -10.137879289       -35.4943160246      -4.68774166914      
rwgt13              0.528405590636      45.5654499598       -5.6055755711       -7.60077905029      -5.10321900175      3.40843614978       5.70235415273       5.96747902369       -0.356635387851     -0.380828333961     1.28606117981       -0.0309362011549    -14.979847252       -0.0980099420932    -11.7440228922      -5.50802353495      
rwgt14              0.310715071988      -0.298084259385     -11.4440330253      1.66800039135       4.5161814154        -1.04783449195      0.827793276424      4.43116074496       5.81869660827       0.227187078064      -2.67696544108      4.19320237453       -0.809782295542     -23.3097677907      -32.3020878417      -9.4859160953       
rwgt15              -2.25222972501      -7.67207221262      7.07402595873       7.45521313378       0.182303458757      -2.22906764374      -5.67321908756      4.48072804796       -4.53952681182      -0.918968739129     -0.0856601717003    -3.58589070274      -14.2264585775      1.48731930315       -28.5243075481      -3.01459637292      
rwgt16              -0.883591166247     52.0722789555       34.5908652037       1.69528390914       10.4250254499       4.42746558891       -4.72108806297      -4.21604156635      -9.15597623754      2.34883023405       1.00853499893       -4.31440539041      5.96717513439       3.704116979         -6.54038924531      11.1107413036       
rwgt17              -0.266469553066     -11.777786068       39.679588824        0.886659341815      1.64210819668       1.77249170517       3.0793932301        -7.71157396025      -6.24859732903      0.811444265079      0.212344029373      3.21423952695       -8.50900019932      -25.3128704429      12.9529143348       -10.975592871       
rwgt18              -5.85037962622      -3.28864958316      18.8013949151       -8.02912531225      2.67048906966       -2.13543196022      -4.21541397616      -3.16960685914      0.517838694984      -2.65624878541      2.64482063379       7.44380404778       -6.47550113789      -26.1974797257      0.284338204067      1.80802731129       
rwgt19              -2.26409850046      9.49922704014       27.7014598181       -6.41815911779      -7.94732975524      7.79046176157       -1.50969562894      0.709422325478      -11.1460678135      1.98711190375       2.01171505167       4.39568715647       5.26804816876       -3.68531753095      2.73310894181       3.90661220536       
rwgt20              0.427714087528      47.2871075342       32.9309818554       10.3245644694       -1.29633337795      -0.998223487894     -1.79372318892      1.32963061314       0.518814991176      -1.31256212151      1.4676905065        -3.35627967254      -6.57252345779      4.85882180217       9.51771709644       10.6555078754       
rwgt21              -3.79580745415      46.7199583934       32.8302006728       6.8884025067        -5.063049835        -1.37033731004      2.96730439115       6.056172834         -11.6312011891      0.149661021915      -2.7307987582       6.35862297248       4.88562754963       -8.57657833622      8.28176779997       -7.43333821419      
rwgt22              -2.40104682081      21.793774438        -11.8919946874      9.5316468218        6.92776127877       2.02947754416       3.64814332953       3.32131700696       1.93928326982       1.08372219655       -2.37854063458      2.01417027721       -7.86519422194      -2.75679750077      -31.6035444086      -6.84484141734      
rwgt23              4.18755540701       -3.339087798        7.73951967758       5.91306821042       -7.37296384552      1.30213751368       -2.32676883388      -6.86241911733      -7.23126182157      2.58544543067       -0.546616439154     -3.19739030193      -1.91068124243      0.363197963187      10.9212992641       3.37306954746       
rwgt24              -0.478634882867     2.9291346782        37.6873171485       -1.92031935628      -8.10855118977      -4.84366089724      2.64468268001       9.45375419174       -4.92094622113      -2.66513572009      0.111595328426      6.73981770997       -0.679939027299     0.930407994693      -2.087141227        -11.3679387498      
rwgt25              1.41288905154       49.5055824729       -8.36924292336      -8.64239476706      1.53605311517       3.72495813233       -0.951157143292     -7.29639013913      -4.52031904106      0.265963198857      0.841281251414      3.04015250141       -1.63545660861      17.8306448727       -30.486227607       -11.8271311452      
rwgt26              4.83420495329       42.2978619118       1.71926249664       9.7856707777        7.51939264949       8.33188537709       -3.72537736924      -3.9019963842       -10.2374209603      -2.46371219121      -2.26246124849      5.50709755876       -0.830590686735     7.15768950566       -7.48990174911      8.60048899172       
rwgt27              -5.54871528606      -12.591829822       2.20645307417       5.60040040248       -3.1819544221       3.05967337389       2.77279985892       5.58991847339       1.05877587667       0.993455780446      -1.04673963255      2.50396782255       -12.9476604493      -11.8154601682      16.9574214262       -12.0631642074      
rwgt28              -5.28913388903      48.5416868335       29.0503817119       8.12877483324       -3.71875674669      -0.641956549167     -3.59975219449      -5.77006295524      6.67951725357       2.25512871591       -2.68451934162      2.43505558911       -2.75384002938      7.2395413404        -26.9825556634      -5.91496124827      
rwgt29              -1.80899800273      49.392067109        18.5047252266       1.9861285412        -7.8907542465       -8.11952730605      0.598822743165      2.98917203496       8.15018327519       0.420308135808      -0.451215438259     4.79810399479       -3.66056145601      -20.4375907175      -16.098874031       -3.49195345658      
rwgt30              2.27004334539       53.9565438798       34.3232759791       5.79082915382       4.38844242819       8.33391255077       -4.22141131841      10.1096727254       -6.77919839117      1.44294318981       2.59562206436       5.9039665812        -0.953764361157     25.2750830258       4.00237601259       -12.092511277       
rwgt31              5.09513340118       29.835774474        -0.4424340057       -6.07406562586      3.77671480794       3.23707701561       5.18309227739       7.80049963786       9.24054473606       -2.24626597065      0.664397085863      5.60384192312       -12.1228037417      -23.5623585145      -34.6418832784      -8.79723771452      
rwgt32              -1.51201399635      -0.215054711119     38.5913741135       -0.84603318411      0.96379197524       4.17920742766       1.87588582633       6.86178165687       -0.765914861212     2.10474562868       -2.77533125583      4.92474390596       -0.0417283213481    -14.7348914528      -23.0707211633      1.46028621183       
rwgt33              -1.32440015527      2.32633822375       15.5459952058       -1.5558155023       -1.39836916316      -6.05483642575      4.93775408155       0.706582737556      -6.43802775696      1.75320601031       -2.10542819864      -0.301268400624     -3.39188568607      -21.1845716467      14.3946286877       -12.4585816304      
rwgt34              -2.6674250028       40.7551553645       15.0499148697       -8.42716506086      0.921150148016      -7.93741383688      3.0797412729        6.92137115145       -5.58852119586      -2.58481302801      1.10487618606       -5.3975049156       -13.1555171146      -7.62759404678      -10.6624074423      9.69886877445       
rwgt35              1.91602816987       57.727505284        -7.11992621505      -0.827697998081     9.01379623413       -7.16283173092      -3.77058161934      7.56794902065       5.52567184043       -0.725857873242     2.08853641539       4.40226610148       4.04281143863       26.912411414        -9.86174221886      -8.49831077143      
rwgt36              4.69390237439       6.81897529974       18.7077167874       -2.7256440773       -2.77398552979      -5.99928698082      -2.58910824472      2.90041465172       -9.49556878142      2.04731901336       -1.56298925897      -2.55917634745      3.5353197692        5.49204869399       9.99050271513       -11.6071742694      
rwgt37              -0.280978713011     49.5950573502       -2.88155151903      3.10708478529       6.80613674385       2.61662735082       -4.92726039592      8.8840777348        -7.0752000541       -2.30696124648      -0.888870647366     -3.34771177618      -7.67957303637      -0.244258186367     -28.5031343646      -7.01409327907      
rwgt38              5.54522261318       -2.15980624686      38.7335349978       8.52316489963       -1.87062505627      -5.19771077895      -5.62554428438      6.19653021397       -3.61738744785      -2.45523047059      -0.948027939142     4.08812405044       2.84414167734       18.5782409355       16.3972033513       -8.77407790734      
rwgt39              2.02911666278       -6.41517258098      23.8979631468       -0.754370180904     9.33645015928       -4.06984578399      5.2729736809        -2.74508424542      5.21337276243       2.93130839448       2.62901557764       -0.197338263397     1.17385838925       -12.9912082811      -9.64921398984      -10.7644501265      
rwgt40              1.2986678493        49.8008853528       24.6239853344       10.3822896714       -0.597551100565     -4.59714805794      5.61798651993       6.30758812357       -2.22937849834      -2.10152003824      0.708367283338      -2.91697961624      -6.70885318367      23.0403995372       2.18481327405       -8.34829952998      
rwgt41              -4.6633305904       -5.43751331789      -5.38884544917      5.4088763202        7.82176786111       7.8373730751        0.874800569373      -4.18243383102      -2.04539397341      -0.245408958206     1.08273908938       -0.0187661814527    -14.9577417663      5.93649272751       -10.8583212032      -8.67982614997      
rwgt42              -4.81386128725      22.5245796118       33.373437167        1.74163295008       -8.01488346256      6.53577546104       2.50305543785       8.05473411749       -4.15682902142      -1.44406665218      -0.293451095157     4.27281045114       3.78284202106       10.4382240943       -9.9945658791       10.4813647435       
rwgt43              -2.94506970912      12.7274710244       -4.4281546162       -6.70244255527      3.25923518574       6.31484228434       -3.71586007085      2.357818786         -9.88261263372      2.74027618139       -2.54343468738      6.41686786961       1.64699733846       21.8411286424       -4.89596882686      -11.2416158211      
rwgt44              0.0970820406559     14.4177599759       5.59219180999       -3.06172176585      -2.98652372744      1.03492087065       -2.97554752318      6.24276226557       -5.02819063162      -0.339613472551     -0.718724763636     5.51436701776       4.90250123343       -25.8575815627      16.1002891418       11.1599015824       
rwgt45              -4.83514819571      35.8041558459       7.21246945593       -1.51926149733      -1.13087757036      3.86071276964       -4.07008881939      -8.96532080522      -2.96377241234      -0.918309477193     0.153111792343      -0.482463601355     2.95637952728       14.239203692        -5.03200446702      11.5579141492       
rwgt46              -1.86649461284      33.859014248        1.59311569554       -6.19401477485      -6.31825395782      1.81365526935       0.422098173873      2.09596429865       -10.1812440519      2.12854508717       -1.21755104647      5.32600429962       -5.08495384445      -8.84467265947      -20.1786383703      4.65501424724       
rwgt47              -5.73596502135      9.1338713498        -10.8401053674      9.66657149625       -6.0884750288       -4.60680297058      5.81644922          3.05468825524       -2.64391185097      -0.0323381656892    2.03359292172       -1.33849478818      -6.05152740622      -0.888226488034     -15.4306733265      -6.81508753574      
rwgt48              3.51986799434       7.30312745173       13.1211570841       -4.65814255698      7.73952908542       -0.942582645885     3.70937746343       9.19914380549       -2.64695964789      0.351986918335      -2.31376302966      3.08278271175       -5.96031013533      -0.891155885062     -26.5059344964      2.10292110466       
rwgt49              -4.31520710026      -9.38742055016      6.72744146704       3.19708493662       7.74160862381       -8.28124521335      5.71249968642       2.22845830976       4.5781745755        0.219739154123      -2.87557000589      -4.05646180673      -9.95390206917      20.0531826961       17.3557725754       -7.43954363939      
rwgt50              3.26099216102       19.9204611757       31.2510028421       7.91800270679       8.31451268653       4.43349549531       -2.78425943523      -3.05389504195      7.44639843808       -1.50741786246      -0.740145030077     -4.29035976749      -8.31887934062      14.2382237173       -13.4667035079      10.2376715615       
rwgt51              -0.051104668457     29.2641989802       -9.67923814194      7.87565172037       -8.25271601386      1.41019064742       3.71594742549       -4.73873606979      -1.4747942925       -0.835794950488     1.74144434312       -0.736144875109     -2.22374232725      -19.6106425893      -2.36916761027      -0.375974804603     
rwgt52              -3.20752302683      -6.6758678628       10.5446689824       -2.50733820728      -8.22755164846      0.653200447617      -4.76379490193      -7.67355567128      7.27801677952       1.87432653838       0.887001203254      5.13341124324       -5.8962627248       -15.326123411       -33.35430478        10.480629867        
rwgt53              -4.87302475139      56.8732126628       -4.58599013709      -0.0304475674881    3.16541593919       6.97443315884       0.276464138229      10.292979153        7.41722026225       2.24234537278       -1.65095292816      2.06762399596       -6.0092554802       0.484046344877      -14.8025611443      6.91395319588       
rwgt54              -1.25209167369      -5.61379218496      -6.41532166015      9.94067483107       -7.61999127346      -1.66306048097      -0.231758504883     2.47061105566       -3.13969510452      2.27098383169       1.59217295306       0.415838950425      -9.63823408172      -3.0353148046       -10.2621718096      6.76886042775       
rwgt55              -2.84394637228      29.2843524725       -5.40479045301      8.03929245245       -3.17911469062      -3.13377703203      5.98016494974       -2.73531369475      9.19830837505       -2.26926735694      -0.351729222671     -3.27952676093      2.02694635229       21.8084168392       -5.86988771954      -6.71582542423      
rwgt56              -2.01746982179      32.830835712        -1.81416943626      4.74696248763       3.5302675353        -4.25436468276      2.9301246953        5.72936227128       -4.17631280063      1.48761816209       1.25188168516       2.34945002785       -7.3438299485       0.634903326896      -15.5931868935      -5.58874238039      
rwgt57              -5.26321397726      43.6979141519       -6.84001931459      -2.46746982511      0.479560767285      -5.966834075        -5.72752228036      7.39531457411       8.29985903045       2.96480113427       -1.90801321946      3.16385614244       4.70164295485       -21.4105412207      2.10368778121       -0.908116202261     
rwgt58              -1.88053364623      32.889420147        32.876137891        2.95960349482       -4.88238869963      -8.08986930375      -0.687097863416     0.253140971988      -3.17726691588      1.73119179026       0.771692970139      -0.985475656992     0.260595228031      24.162184246        -29.1942598745      8.34433859509       
